Date,btc_price,nasdaq_price,dxy_price,fed_rate
2017-03-15,1249.6099853515625,5900.0498046875,100.73999786376953,0.79
2017-03-16,1187.81005859375,5900.759765625,100.2699966430664,0.79
2017-03-17,1100.22998046875,5901.0,100.30000305175781,0.79
2017-03-20,1054.22998046875,5901.52978515625,100.41000366210938,0.79
2017-03-21,1120.5400390625,5793.830078125,99.80999755859375,0.79
2017-03-22,1049.1400146484375,5821.64013671875,99.68000030517578,0.79
2017-03-23,1038.5899658203125,5817.68994140625,99.76000213623047,0.79
2017-03-24,937.52001953125,5828.740234375,99.62999725341797,0.79
2017-03-27,1045.77001953125,5840.3701171875,99.16999816894531,0.79
2017-03-28,1047.1500244140625,5875.14013671875,99.70999908447266,0.79
2017-03-29,1039.969970703125,5897.5498046875,100.0,0.79
2017-03-30,1026.4300537109375,5914.33984375,100.41000366210938,0.79
2017-03-31,1071.7900390625,5911.740234375,100.3499984741211,0.79
2017-04-03,1143.81005859375,5894.68017578125,100.54000091552734,0.9
2017-04-04,1133.25,5898.60986328125,100.54000091552734,0.9
2017-04-05,1124.780029296875,5864.47998046875,100.55999755859375,0.9
2017-04-06,1182.6800537109375,5878.9501953125,100.66999816894531,0.9
2017-04-07,1176.9000244140625,5877.81005859375,101.18000030517578,0.9
2017-04-10,1187.1300048828125,5880.93017578125,101.0199966430664,0.9
2017-04-11,1205.010009765625,5866.77001953125,100.70999908447266,0.9
2017-04-12,1200.3699951171875,5836.16015625,100.77999877929688,0.9
2017-04-13,1169.280029296875,5805.14990234375,100.55999755859375,0.9
2017-04-17,1193.9100341796875,5856.7900390625,100.30000305175781,0.9
2017-04-18,1211.6700439453125,5849.47021484375,99.5,0.9
2017-04-19,1210.2900390625,5863.02978515625,99.73999786376953,0.9
2017-04-20,1229.0799560546875,5916.77978515625,99.77999877929688,0.9
2017-04-21,1222.050048828125,5910.52001953125,99.9800033569336,0.9
2017-04-24,1250.1500244140625,5983.81982421875,99.08999633789062,0.9
2017-04-25,1265.489990234375,6025.490234375,98.81999969482422,0.9
2017-04-26,1281.0799560546875,6025.22998046875,98.95999908447266,0.9
2017-04-27,1317.72998046875,6048.93994140625,99.08000183105469,0.9
2017-04-28,1316.47998046875,6047.60986328125,99.05000305175781,0.9
2017-05-01,1421.5999755859375,6091.60009765625,99.13999938964844,0.91
2017-05-02,1452.8199462890625,6095.3701171875,98.9800033569336,0.91
2017-05-03,1490.0899658203125,6072.5498046875,99.20999908447266,0.91
2017-05-04,1537.6700439453125,6075.33984375,98.76000213623047,0.91
2017-05-05,1555.449951171875,6100.759765625,98.6500015258789,0.91
2017-05-08,1723.3499755859375,6102.66015625,99.1500015258789,0.91
2017-05-09,1755.3599853515625,6120.58984375,99.58999633789062,0.91
2017-05-10,1787.1300048828125,6129.14013671875,99.66999816894531,0.91
2017-05-11,1848.5699462890625,6115.9599609375,99.62000274658203,0.91
2017-05-12,1724.239990234375,6121.22998046875,99.25,0.91
2017-05-15,1738.4300537109375,6149.669921875,98.91000366210938,0.91
2017-05-16,1734.449951171875,6169.8701171875,98.11000061035156,0.91
2017-05-17,1839.0899658203125,6011.240234375,97.41999816894531,0.91
2017-05-18,1888.6500244140625,6055.1298828125,97.87999725341797,0.91
2017-05-19,1987.7099609375,6083.7001953125,97.1500015258789,0.91
2017-05-22,2173.39990234375,6133.6201171875,96.9800033569336,0.91
2017-05-23,2320.419921875,6138.7099609375,97.3499984741211,0.91
2017-05-24,2443.639892578125,6163.02001953125,97.23999786376953,0.91
2017-05-25,2304.97998046875,6205.259765625,97.25,0.91
2017-05-26,2202.419921875,6210.18994140625,97.4000015258789,0.91
2017-05-30,2175.469970703125,6203.18994140625,97.27999877929688,0.91
2017-05-31,2286.409912109375,6198.52001953125,96.91999816894531,0.91
2017-06-01,2407.8798828125,6246.830078125,97.19999694824219,1.04
2017-06-02,2488.550048828125,6305.7998046875,96.72000122070312,1.04
2017-06-05,2686.81005859375,6295.68017578125,96.80000305175781,1.04
2017-06-06,2863.199951171875,6275.06005859375,96.63999938964844,1.04
2017-06-07,2732.159912109375,6297.3798828125,96.75,1.04
2017-06-08,2805.6201171875,6321.759765625,96.91999816894531,1.04
2017-06-09,2823.81005859375,6207.919921875,97.2699966430664,1.04
2017-06-12,2659.6298828125,6175.4599609375,97.13999938964844,1.04
2017-06-13,2717.02001953125,6220.3701171875,96.9800033569336,1.04
2017-06-14,2506.3701171875,6194.89013671875,96.94000244140625,1.04
2017-06-15,2464.580078125,6165.5,97.43000030517578,1.04
2017-06-16,2518.56005859375,6151.759765625,97.16000366210938,1.04
2017-06-19,2589.60009765625,6239.009765625,97.52999877929688,1.04
2017-06-20,2721.7900390625,6188.02978515625,97.75,1.04
2017-06-21,2689.10009765625,6233.9501953125,97.55999755859375,1.04
2017-06-22,2705.409912109375,6236.68994140625,97.54000091552734,1.04
2017-06-23,2744.909912109375,6265.25,97.30000305175781,1.04
2017-06-26,2478.449951171875,6247.14990234375,97.43000030517578,1.04
2017-06-27,2552.449951171875,6146.6201171875,96.47000122070312,1.04
2017-06-28,2574.7900390625,6234.41015625,96.05000305175781,1.04
2017-06-29,2539.320068359375,6144.35009765625,95.62999725341797,1.04
2017-06-30,2480.840087890625,6140.419921875,95.66000366210938,1.04
2017-07-03,2564.06005859375,6110.06005859375,96.19999694824219,1.15
2017-07-05,2601.989990234375,6150.85986328125,96.29000091552734,1.15
2017-07-06,2608.56005859375,6089.4599609375,95.81999969482422,1.15
2017-07-07,2518.659912109375,6153.080078125,96.01000213623047,1.15
2017-07-10,2372.56005859375,6176.39013671875,96.05000305175781,1.15
2017-07-11,2337.7900390625,6193.2998046875,95.73999786376953,1.15
2017-07-12,2398.840087890625,6261.169921875,95.79000091552734,1.15
2017-07-13,2357.89990234375,6274.43994140625,95.7300033569336,1.15
2017-07-14,2233.340087890625,6312.47021484375,95.11000061035156,1.15
2017-07-17,2228.409912109375,6314.43017578125,95.12999725341797,1.15
2017-07-18,2318.8798828125,6344.31005859375,94.66000366210938,1.15
2017-07-19,2273.429931640625,6385.0400390625,94.80000305175781,1.15
2017-07-20,2817.60009765625,6390.0,94.2699966430664,1.15
2017-07-21,2667.760009765625,6387.75,93.94000244140625,1.15
2017-07-24,2754.860107421875,6410.81005859375,93.9800033569336,1.15
2017-07-25,2576.47998046875,6412.169921875,94.05000305175781,1.15
2017-07-26,2529.449951171875,6422.75,93.66999816894531,1.15
2017-07-27,2671.780029296875,6382.18994140625,93.86000061035156,1.15
2017-07-28,2809.010009765625,6374.68017578125,93.26000213623047,1.15
2017-07-31,2875.340087890625,6348.1201171875,92.86000061035156,1.15
2017-08-01,2718.260009765625,6362.93994140625,93.02999877929688,1.16
2017-08-02,2710.669921875,6362.64990234375,92.83000183105469,1.16
2017-08-03,2804.72998046875,6340.33984375,92.80999755859375,1.16
2017-08-04,2895.889892578125,6351.56005859375,93.54000091552734,1.16
2017-08-07,3378.93994140625,6383.77001953125,93.43000030517578,1.16
2017-08-08,3419.93994140625,6370.4599609375,93.63999938964844,1.16
2017-08-09,3342.469970703125,6352.330078125,93.5199966430664,1.16
2017-08-10,3381.280029296875,6216.8701171875,93.4000015258789,1.16
2017-08-11,3650.6201171875,6256.56005859375,93.06999969482422,1.16
2017-08-14,4325.1298828125,6340.22998046875,93.45999908447266,1.16
2017-08-15,4181.93017578125,6333.009765625,93.8499984741211,1.16
2017-08-16,4376.6298828125,6345.10986328125,93.48999786376953,1.16
2017-08-17,4331.68994140625,6221.91015625,93.62000274658203,1.16
2017-08-18,4160.6201171875,6216.52978515625,93.43000030517578,1.16
2017-08-21,4001.739990234375,6213.1298828125,93.0999984741211,1.16
2017-08-22,4100.52001953125,6297.47998046875,93.55000305175781,1.16
2017-08-23,4151.52001953125,6278.41015625,93.1500015258789,1.16
2017-08-24,4334.68017578125,6271.330078125,93.27999877929688,1.16
2017-08-25,4371.60009765625,6265.64013671875,92.73999786376953,1.16
2017-08-28,4382.66015625,6283.02001953125,92.20999908447266,1.16
2017-08-29,4579.02001953125,6301.89013671875,92.3499984741211,1.16
2017-08-30,4565.2998046875,6368.31005859375,92.87999725341797,1.16
2017-08-31,4703.39013671875,6428.66015625,92.66999816894531,1.16
2017-09-01,4892.009765625,6435.330078125,92.80999755859375,1.15
2017-09-05,4376.52978515625,6375.56982421875,92.30999755859375,1.15
2017-09-06,4597.1201171875,6393.31005859375,92.29000091552734,1.15
2017-09-07,4599.8798828125,6397.8701171875,91.52999877929688,1.15
2017-09-08,4228.75,6360.18994140625,91.33000183105469,1.15
2017-09-11,4161.27001953125,6432.259765625,91.86000061035156,1.15
2017-09-12,4130.81005859375,6454.27978515625,91.91000366210938,1.15
2017-09-13,3882.590087890625,6460.18994140625,92.5199966430664,1.15
2017-09-14,3154.949951171875,6429.080078125,92.12000274658203,1.15
2017-09-15,3637.52001953125,6448.47021484375,91.87000274658203,1.15
2017-09-18,4065.199951171875,6454.64013671875,92.05000305175781,1.15
2017-09-19,3924.969970703125,6461.31982421875,91.79000091552734,1.15
2017-09-20,3905.949951171875,6456.0400390625,92.51000213623047,1.15
2017-09-21,3631.0400390625,6422.68994140625,92.26000213623047,1.15
2017-09-22,3630.699951171875,6426.919921875,92.16999816894531,1.15
2017-09-25,3926.070068359375,6370.58984375,92.6500015258789,1.15
2017-09-26,3892.35009765625,6380.16015625,92.97000122070312,1.15
2017-09-27,4200.669921875,6453.259765625,93.36000061035156,1.15
2017-09-28,4174.72998046875,6453.4501953125,93.08999633789062,1.15
2017-09-29,4163.06982421875,6495.9599609375,93.08000183105469,1.15
2017-10-02,4409.31982421875,6516.72021484375,93.55999755859375,1.15
2017-10-03,4317.47998046875,6531.7099609375,93.56999969482422,1.15
2017-10-04,4229.35986328125,6534.6298828125,93.45999908447266,1.15
2017-10-05,4328.41015625,6585.35986328125,93.95999908447266,1.15
2017-10-06,4370.81005859375,6590.18017578125,93.80000305175781,1.15
2017-10-09,4772.02001953125,6579.72998046875,93.73999786376953,1.15
2017-10-10,4781.990234375,6587.25,93.29000091552734,1.15
2017-10-11,4826.47998046875,6603.5498046875,92.95999908447266,1.15
2017-10-12,5446.91015625,6591.509765625,93.12000274658203,1.15
2017-10-13,5647.2099609375,6605.7998046875,93.08999633789062,1.15
2017-10-16,5725.58984375,6624.0,93.27999877929688,1.15
2017-10-17,5605.509765625,6623.66015625,93.48999786376953,1.15
2017-10-18,5590.68994140625,6624.22021484375,93.36000061035156,1.15
2017-10-19,5708.52001953125,6605.06982421875,93.2699966430664,1.15
2017-10-20,6011.4501953125,6629.0498046875,93.69999694824219,1.15
2017-10-23,5930.31982421875,6586.830078125,93.94000244140625,1.15
2017-10-24,5526.64013671875,6598.43017578125,93.95999908447266,1.15
2017-10-25,5750.7998046875,6563.89013671875,93.70999908447266,1.15
2017-10-26,5904.830078125,6556.77001953125,94.61000061035156,1.15
2017-10-27,5780.89990234375,6701.259765625,94.91999816894531,1.15
2017-10-30,6130.52978515625,6698.9599609375,94.48999786376953,1.15
2017-10-31,6468.39990234375,6727.669921875,94.55000305175781,1.15
2017-11-01,6767.31005859375,6716.52978515625,94.81999969482422,1.16
2017-11-02,7078.5,6714.93994140625,94.69000244140625,1.16
2017-11-03,7207.759765625,6764.43994140625,94.94000244140625,1.16
2017-11-06,7022.759765625,6786.43994140625,94.72000122070312,1.16
2017-11-07,7144.3798828125,6767.77978515625,94.91000366210938,1.16
2017-11-08,7459.68994140625,6789.1201171875,94.87000274658203,1.16
2017-11-09,7143.580078125,6750.0498046875,94.44000244140625,1.16
2017-11-10,6618.14013671875,6750.93994140625,94.38999938964844,1.16
2017-11-13,6559.490234375,6757.60009765625,94.48999786376953,1.16
2017-11-14,6635.75,6737.8701171875,93.83000183105469,1.16
2017-11-15,7315.5400390625,6706.2099609375,93.80999755859375,1.16
2017-11-16,7871.68994140625,6793.2900390625,93.93000030517578,1.16
2017-11-17,7708.990234375,6782.7900390625,93.66000366210938,1.16
2017-11-20,8200.6396484375,6790.7099609375,94.08000183105469,1.16
2017-11-21,8071.259765625,6862.47998046875,93.94999694824219,1.16
2017-11-22,8253.5498046875,6867.35986328125,93.22000122070312,1.16
2017-11-24,8253.6904296875,6889.16015625,92.76000213623047,1.16
2017-11-27,9818.349609375,6878.52001953125,92.9000015258789,1.16
2017-11-28,10058.7998046875,6912.35986328125,93.26000213623047,1.16
2017-11-29,9888.6103515625,6824.39013671875,93.26000213623047,1.16
2017-11-30,10233.599609375,6873.97021484375,93.01000213623047,1.16
2017-12-01,10975.599609375,6847.58984375,92.9000015258789,1.3
2017-12-04,11657.2001953125,6775.3701171875,93.19000244140625,1.3
2017-12-05,11916.7001953125,6762.2099609375,93.37999725341797,1.3
2017-12-06,14291.5,6776.3798828125,93.61000061035156,1.3
2017-12-07,17899.69921875,6812.83984375,93.80000305175781,1.3
2017-12-08,16569.400390625,6840.080078125,93.9000015258789,1.3
2017-12-11,16936.80078125,6875.080078125,93.87000274658203,1.3
2017-12-12,17415.400390625,6862.31982421875,94.0999984741211,1.3
2017-12-13,16408.19921875,6875.7998046875,93.43000030517578,1.3
2017-12-14,16564.0,6856.52978515625,93.48999786376953,1.3
2017-12-15,17706.900390625,6936.580078125,93.93000030517578,1.3
2017-12-18,19114.19921875,6994.759765625,93.69999694824219,1.3
2017-12-19,17776.69921875,6963.85009765625,93.47000122070312,1.3
2017-12-20,16624.599609375,6960.9599609375,93.3499984741211,1.3
2017-12-21,15802.900390625,6965.35986328125,93.27999877929688,1.3
2017-12-22,13831.7998046875,6959.9599609375,93.3499984741211,1.3
2017-12-26,16099.7998046875,6936.25,93.26000213623047,1.3
2017-12-27,15838.5,6939.33984375,93.02999877929688,1.3
2017-12-28,14606.5,6950.16015625,92.5999984741211,1.3
2017-12-29,14656.2001953125,6903.39013671875,92.12000274658203,1.3
2018-01-02,14982.099609375,7006.89990234375,91.8499984741211,1.41
2018-01-03,15201.0,7065.52978515625,92.16000366210938,1.41
2018-01-04,15599.2001953125,7077.91015625,91.8499984741211,1.41
2018-01-05,17429.5,7136.56005859375,91.94999694824219,1.41
2018-01-08,15170.099609375,7157.39013671875,92.33000183105469,1.41
2018-01-09,14595.400390625,7163.580078125,92.52999877929688,1.41
2018-01-10,14973.2998046875,7153.56982421875,92.33000183105469,1.41
2018-01-11,13405.7998046875,7211.77978515625,91.8499984741211,1.41
2018-01-12,13980.599609375,7261.06005859375,90.97000122070312,1.41
2018-01-16,11490.5,7223.68994140625,90.38999938964844,1.41
2018-01-17,11188.599609375,7298.27978515625,90.54000091552734,1.41
2018-01-18,11474.900390625,7296.0498046875,90.5,1.41
2018-01-19,11607.400390625,7336.3798828125,90.56999969482422,1.41
2018-01-22,10931.400390625,7408.02978515625,90.4000015258789,1.41
2018-01-23,10868.400390625,7460.2900390625,90.12000274658203,1.41
2018-01-24,11359.400390625,7415.06005859375,89.20999908447266,1.41
2018-01-25,11259.400390625,7411.16015625,89.38999938964844,1.41
2018-01-26,11171.400390625,7505.77001953125,89.06999969482422,1.41
2018-01-29,11296.400390625,7466.509765625,89.30999755859375,1.41
2018-01-30,10106.2998046875,7402.47998046875,89.19000244140625,1.41
2018-01-31,10221.099609375,7411.47998046875,89.12999725341797,1.41
2018-02-01,9170.5400390625,7385.85986328125,88.66999816894531,1.42
2018-02-02,8830.75,7240.9501953125,89.19999694824219,1.42
2018-02-05,6955.27001953125,6967.52978515625,89.55000305175781,1.42
2018-02-06,7754.0,7115.8798828125,89.58999633789062,1.42
2018-02-07,7621.2998046875,7051.97998046875,90.26000213623047,1.42
2018-02-08,8265.58984375,6777.16015625,90.2300033569336,1.42
2018-02-09,8736.98046875,6874.490234375,90.44000244140625,1.42
2018-02-12,8926.5703125,6981.9599609375,90.20999908447266,1.42
2018-02-13,8598.3095703125,7013.509765625,89.69999694824219,1.42
2018-02-14,9494.6298828125,7143.6201171875,89.12000274658203,1.42
2018-02-15,10166.400390625,7256.43017578125,88.58999633789062,1.42
2018-02-16,10233.900390625,7239.47021484375,89.0999984741211,1.42
2018-02-20,11403.7001953125,7234.31005859375,89.72000122070312,1.42
2018-02-21,10690.400390625,7218.22998046875,90.08000183105469,1.42
2018-02-22,10005.0,7210.08984375,89.75,1.42
2018-02-23,10301.099609375,7337.39013671875,89.87999725341797,1.42
2018-02-26,10366.7001953125,7421.4599609375,89.81999969482422,1.42
2018-02-27,10725.599609375,7330.35009765625,90.36000061035156,1.42
2018-02-28,10397.900390625,7273.009765625,90.61000061035156,1.42
2018-03-01,10951.0,7180.56005859375,90.31999969482422,1.51
2018-03-02,11086.400390625,7257.8701171875,89.94000244140625,1.51
2018-03-05,11573.2998046875,7330.7099609375,90.08000183105469,1.51
2018-03-06,10779.900390625,7372.009765625,89.62000274658203,1.51
2018-03-07,9965.5703125,7396.64990234375,89.63999938964844,1.51
2018-03-08,9395.009765625,7427.9501953125,90.12000274658203,1.51
2018-03-09,9337.5498046875,7560.81005859375,90.08999633789062,1.51
2018-03-12,9205.1201171875,7588.31982421875,89.9000015258789,1.51
2018-03-13,9194.849609375,7511.009765625,89.66000366210938,1.51
2018-03-14,8269.8095703125,7496.81005859375,89.69999694824219,1.51
2018-03-15,8300.8603515625,7481.740234375,90.13999938964844,1.51
2018-03-16,8338.349609375,7481.990234375,90.2300033569336,1.51
2018-03-19,8630.650390625,7344.240234375,89.9000015258789,1.51
2018-03-20,8913.4697265625,7364.2998046875,90.37000274658203,1.51
2018-03-21,8929.2802734375,7345.2900390625,89.77999877929688,1.51
2018-03-22,8728.4697265625,7166.68017578125,89.86000061035156,1.51
2018-03-23,8879.6201171875,6992.669921875,89.44000244140625,1.51
2018-03-26,8209.400390625,7220.5400390625,89.02999877929688,1.51
2018-03-27,7833.0400390625,7008.81005859375,89.37000274658203,1.51
2018-03-28,7954.47998046875,6949.22998046875,90.05999755859375,1.51
2018-03-29,7165.7001953125,7063.4501953125,90.1500015258789,1.51
2018-04-02,7083.7998046875,6870.1201171875,90.05000305175781,1.69
2018-04-03,7456.10986328125,6941.27978515625,90.19999694824219,1.69
2018-04-04,6853.83984375,7042.10986328125,90.13999938964844,1.69
2018-04-05,6811.47021484375,7076.5498046875,90.45999908447266,1.69
2018-04-06,6636.31982421875,6915.10986328125,90.11000061035156,1.69
2018-04-09,6770.72998046875,6950.33984375,89.83999633789062,1.69
2018-04-10,6834.759765625,7094.2998046875,89.58999633789062,1.69
2018-04-11,6968.31982421875,7069.02978515625,89.56999969482422,1.69
2018-04-12,7889.25,7140.25,89.75,1.69
2018-04-13,7895.9599609375,7106.64990234375,89.80000305175781,1.69
2018-04-16,8058.669921875,7156.27978515625,89.43000030517578,1.69
2018-04-17,7902.08984375,7281.10009765625,89.5199966430664,1.69
2018-04-18,8163.419921875,7295.240234375,89.62000274658203,1.69
2018-04-19,8294.3095703125,7238.06005859375,89.94000244140625,1.69
2018-04-20,8845.830078125,7146.1298828125,90.31999969482422,1.69
2018-04-23,8930.8798828125,7128.60009765625,90.94000244140625,1.69
2018-04-24,9697.5,7007.35009765625,90.7699966430664,1.69
2018-04-25,8845.740234375,7003.740234375,91.16999816894531,1.69
2018-04-26,9281.509765625,7118.68017578125,91.55999755859375,1.69
2018-04-27,8987.0498046875,7119.7998046875,91.54000091552734,1.69
2018-04-30,9240.5498046875,7066.27001953125,91.83999633789062,1.69
2018-05-01,9119.009765625,7130.7001953125,92.44999694824219,1.7
2018-05-02,9235.919921875,7100.89990234375,92.51000213623047,1.7
2018-05-03,9743.8603515625,7088.14990234375,92.41000366210938,1.7
2018-05-04,9700.759765625,7209.6201171875,92.56999969482422,1.7
2018-05-07,9373.009765625,7265.2099609375,92.75,1.7
2018-05-08,9234.8203125,7266.89990234375,93.12000274658203,1.7
2018-05-09,9325.1796875,7339.91015625,93.04000091552734,1.7
2018-05-10,9043.9404296875,7404.97021484375,92.6500015258789,1.7
2018-05-11,8441.490234375,7402.8798828125,92.54000091552734,1.7
2018-05-14,8716.7900390625,7411.31982421875,92.58999633789062,1.7
2018-05-15,8510.3798828125,7351.6298828125,93.22000122070312,1.7
2018-05-16,8368.830078125,7398.2998046875,93.38999938964844,1.7
2018-05-17,8094.31982421875,7382.47021484375,93.47000122070312,1.7
2018-05-18,8250.9697265625,7354.33984375,93.63999938964844,1.7
2018-05-21,8418.990234375,7394.0400390625,93.68000030517578,1.7
2018-05-22,8041.77978515625,7378.4599609375,93.61000061035156,1.7
2018-05-23,7557.81982421875,7425.9599609375,94.01000213623047,1.7
2018-05-24,7587.33984375,7424.43017578125,93.77999877929688,1.7
2018-05-25,7480.14013671875,7433.85009765625,94.19000244140625,1.7
2018-05-29,7472.58984375,7396.58984375,94.83000183105469,1.7
2018-05-30,7406.52001953125,7462.4501953125,94.1500015258789,1.7
2018-05-31,7494.169921875,7442.1201171875,93.98999786376953,1.7
2018-06-01,7541.4501953125,7554.330078125,94.19000244140625,1.82
2018-06-04,7514.47021484375,7606.4599609375,94.0199966430664,1.82
2018-06-05,7633.759765625,7637.85986328125,93.88999938964844,1.82
2018-06-06,7653.97998046875,7689.240234375,93.66000366210938,1.82
2018-06-07,7678.240234375,7635.06982421875,93.4000015258789,1.82
2018-06-08,7624.919921875,7645.509765625,93.55000305175781,1.82
2018-06-11,6906.919921875,7659.93017578125,93.58000183105469,1.82
2018-06-12,6582.35986328125,7703.7900390625,93.80000305175781,1.82
2018-06-13,6349.89990234375,7695.7001953125,93.70999908447266,1.82
2018-06-14,6675.35009765625,7761.0400390625,94.7699966430664,1.82
2018-06-15,6456.580078125,7746.3798828125,94.79000091552734,1.82
2018-06-18,6734.81982421875,7747.02978515625,94.75,1.82
2018-06-19,6769.93994140625,7725.58984375,95.08999633789062,1.82
2018-06-20,6776.5498046875,7781.509765625,95.05999755859375,1.82
2018-06-21,6729.740234375,7712.9501953125,94.87000274658203,1.82
2018-06-22,6083.68994140625,7692.81982421875,94.5199966430664,1.82
2018-06-25,6249.18017578125,7532.009765625,94.27999877929688,1.82
2018-06-26,6093.669921875,7561.6298828125,94.68000030517578,1.82
2018-06-27,6157.1298828125,7445.080078125,95.29000091552734,1.82
2018-06-28,5903.43994140625,7503.68017578125,95.38999938964844,1.82
2018-06-29,6218.2998046875,7510.2998046875,94.62999725341797,1.82
2018-07-02,6614.18017578125,7567.68994140625,94.87000274658203,1.91
2018-07-03,6529.58984375,7502.669921875,94.58999633789062,1.91
2018-07-05,6639.14013671875,7586.43017578125,94.47000122070312,1.91
2018-07-06,6673.5,7688.39013671875,94.04000091552734,1.91
2018-07-09,6741.75,7756.2001953125,94.08000183105469,1.91
2018-07-10,6329.9501953125,7759.2001953125,94.11000061035156,1.91
2018-07-11,6394.7099609375,7716.60986328125,94.72000122070312,1.91
2018-07-12,6228.81005859375,7823.919921875,94.80999755859375,1.91
2018-07-13,6238.0498046875,7825.97998046875,94.75,1.91
2018-07-16,6741.75,7805.72021484375,94.51000213623047,1.91
2018-07-17,7321.0400390625,7855.1201171875,94.97000122070312,1.91
2018-07-18,7370.77978515625,7854.43994140625,95.08000183105469,1.91
2018-07-19,7466.85986328125,7825.2998046875,95.16999816894531,1.91
2018-07-20,7354.1298828125,7820.2001953125,94.45999908447266,1.91
2018-07-23,7711.10986328125,7841.8701171875,94.66999816894531,1.91
2018-07-24,8424.26953125,7840.77001953125,94.61000061035156,1.91
2018-07-25,8181.39013671875,7932.240234375,94.36000061035156,1.91
2018-07-26,7951.580078125,7852.18017578125,94.75,1.91
2018-07-27,8165.009765625,7737.419921875,94.68000030517578,1.91
2018-07-30,8180.47998046875,7630.0,94.36000061035156,1.91
2018-07-31,7780.43994140625,7671.7900390625,94.48999786376953,1.91
2018-08-01,7624.91015625,7707.2900390625,94.62000274658203,1.91
2018-08-02,7567.14990234375,7802.68994140625,95.16999816894531,1.91
2018-08-03,7434.39013671875,7812.009765625,95.13999938964844,1.91
2018-08-06,6951.7998046875,7859.68017578125,95.36000061035156,1.91
2018-08-07,6753.1201171875,7883.66015625,95.22000122070312,1.91
2018-08-08,6305.7998046875,7888.330078125,95.0999984741211,1.91
2018-08-09,6568.22998046875,7891.77978515625,95.5,1.91
2018-08-10,6184.7099609375,7839.10986328125,96.36000061035156,1.91
2018-08-13,6297.56982421875,7819.7099609375,96.38999938964844,1.91
2018-08-14,6199.7099609375,7870.89013671875,96.7300033569336,1.91
2018-08-15,6308.52001953125,7774.1201171875,96.69999694824219,1.91
2018-08-16,6334.72998046875,7806.52001953125,96.6500015258789,1.91
2018-08-17,6580.6298828125,7816.330078125,96.0999984741211,1.91
2018-08-20,6308.52978515625,7821.009765625,95.9000015258789,1.91
2018-08-21,6488.759765625,7859.169921875,95.26000213623047,1.91
2018-08-22,6376.7099609375,7889.10009765625,95.1500015258789,1.91
2018-08-23,6534.8798828125,7878.4599609375,95.62000274658203,1.91
2018-08-24,6719.9599609375,7945.97998046875,95.1500015258789,1.91
2018-08-27,6884.64013671875,8017.89990234375,94.77999877929688,1.91
2018-08-28,7096.27978515625,8030.0400390625,94.72000122070312,1.91
2018-08-29,7047.16015625,8109.68994140625,94.5999984741211,1.91
2018-08-30,6978.22998046875,8088.35986328125,94.72000122070312,1.91
2018-08-31,7037.580078125,8109.5400390625,95.13999938964844,1.91
2018-09-04,7361.66015625,8091.25,95.41999816894531,1.95
2018-09-05,6792.830078125,7995.169921875,95.12999725341797,1.95
2018-09-06,6529.169921875,7922.72998046875,95.0199966430664,1.95
2018-09-07,6467.06982421875,7902.5400390625,95.37000274658203,1.95
2018-09-10,6329.7001953125,7924.16015625,95.1500015258789,1.95
2018-09-11,6321.2001953125,7972.47021484375,95.05999755859375,1.95
2018-09-12,6351.7998046875,7954.22998046875,94.80000305175781,1.95
2018-09-13,6517.31005859375,8013.7099609375,94.54000091552734,1.95
2018-09-14,6512.7099609375,8010.0400390625,94.9800033569336,1.95
2018-09-17,6281.2001953125,7895.7900390625,94.51000213623047,1.95
2018-09-18,6371.2998046875,7956.10986328125,94.62000274658203,1.95
2018-09-19,6398.5400390625,7950.0400390625,94.55000305175781,1.95
2018-09-20,6519.669921875,8028.22998046875,93.91000366210938,1.95
2018-09-21,6734.9501953125,7986.9599609375,94.22000122070312,1.95
2018-09-24,6595.41015625,7993.25,94.26000213623047,1.95
2018-09-25,6446.47021484375,8007.47021484375,94.12999725341797,1.95
2018-09-26,6495.0,7990.3701171875,94.19000244140625,1.95
2018-09-27,6676.75,8041.97021484375,95.0,1.95
2018-09-28,6644.1298828125,8046.35009765625,95.19000244140625,1.95
2018-10-01,6589.6201171875,8037.2998046875,95.30000305175781,2.19
2018-10-02,6556.10009765625,7999.5498046875,95.51000213623047,2.19
2018-10-03,6502.58984375,8025.08984375,95.76000213623047,2.19
2018-10-04,6576.68994140625,7879.509765625,95.75,2.19
2018-10-05,6622.47998046875,7788.4501953125,95.62000274658203,2.19
2018-10-08,6652.22998046875,7735.9501953125,95.7699966430664,2.19
2018-10-09,6642.64013671875,7738.02001953125,95.68000030517578,2.19
2018-10-10,6585.52978515625,7422.0498046875,95.51000213623047,2.19
2018-10-11,6256.240234375,7329.06005859375,95.0199966430664,2.19
2018-10-12,6274.580078125,7496.89013671875,95.22000122070312,2.19
2018-10-15,6596.5400390625,7430.740234375,95.06999969482422,2.19
2018-10-16,6596.10986328125,7645.490234375,95.05000305175781,2.19
2018-10-17,6544.43017578125,7642.7001953125,95.58000183105469,2.19
2018-10-18,6476.7099609375,7485.14013671875,95.9000015258789,2.19
2018-10-19,6465.41015625,7449.02978515625,95.70999908447266,2.19
2018-10-22,6487.16015625,7468.6298828125,96.01000213623047,2.19
2018-10-23,6475.740234375,7437.5400390625,95.95999908447266,2.19
2018-10-24,6495.83984375,7108.39990234375,96.43000030517578,2.19
2018-10-25,6476.2900390625,7318.33984375,96.68000030517578,2.19
